a,r,c,x,y
0,48,56,56.50099986724179,83.13942539945663
0,48,57,57.50100023390733,83.13942539945663
1,37,77,77.0010000252873,64.95306209761095
1,37,78,78.00099916551981,64.95306209761095
0,37,77,77.50099959540356,64.0868093815134
0,37,76,76.50100045517102,64.0868093815134
1,37,76,76.00100088505476,64.95306209761095
0,38,76,76.50100045517102,65.81890273348915
0,38,77,77.50099959540356,65.81890273348915
0,49,57,57.50100023390733,84.87151875143239
0,49,58,58.50099998735636,84.87151875143239
1,48,58,58.000999804023586,84.00526480890562
1,48,57,57.001000050574554,84.00526480890562
0,49,56,56.50099986724179,84.87151875143239
1,49,57,57.001000050574554,85.73736061373982
1,49,58,58.000999804023586,85.73736061373982
0,38,79,79.50100032873463,65.81890273348915
0,38,80,80.50099946896717,65.81890273348915
1,37,80,80.00099989885089,64.95306209761095
1,37,79,79.00100075861837,64.95306209761095
0,38,78,78.50099873563607,65.81890273348915
1,38,79,79.00100075861836,66.68474336936737
1,38,80,80.00099989885089,66.68474336936737
1,50,58,58.000999804023586,87.46945396571559
1,50,59,59.000999557472625,87.46945396571559
0,50,58,58.50099998735636,86.60361210340815
0,50,57,57.50100023390733,86.60361210340815
1,50,57,57.001000050574554,87.46945396571559
0,51,57,57.50100023390733,88.33529337516457
0,51,58,58.50099998735636,88.33529337516457
1,38,82,82.00100063218197,66.68474336936737
1,38,83,83.0009997724145,66.68474336936737
0,38,82,82.50100020229824,65.81890273348915
0,38,81,81.50100106206571,65.81890273348915
1,38,81,81.00099903908342,66.68474336936737
0,39,81,81.50100106206571,67.55099608546492
0,39,82,82.50100020229824,67.55099608546492
0,52,58,58.50099998735636,90.06738672714033
0,52,59,59.5010003540219,90.06738672714033
1,51,59,59.000999557472625,89.20154731769135
1,51,58,58.000999804023586,89.20154731769135
0,52,57,57.50100023390733,90.06738672714033
1,52,58,58.000999804023586,90.93364066966711
1,52,59,59.000999557472625,90.9336406696671
0,39,84,84.50100093562932,67.55099608546492
0,39,85,85.50100007586185,67.55099608546492
1,38,85,85.00100050574557,66.68474336936737
1,38,84,84.00099891264703,66.68474336936737
0,39,83,83.50099934253076,67.55099608546492
1,39,84,84.000998912647,68.41683672134312
1,39,85,85.00100050574557,68.41683672134312
1,53,59,59.000999557472625,92.66573402164286
1,53,60,60.00099992413816,92.66573402164286
0,53,59,59.5010003540219,91.79948253197453
0,53,58,58.50099998735636,91.79948253197455
1,53,58,58.000999804023586,92.66573402164286
0,54,58,58.50099998735636,93.53157343109184
0,54,59,59.5010003540219,93.53157343109184
1,39,87,87.00099878621062,68.41683672134312
1,39,88,88.00100037930916,68.41683672134312
0,39,87,87.50100080919293,67.55099608546493
0,39,86,86.50099921609437,67.55099608546493
1,39,86,86.00099964597808,68.41683672134313
0,40,86,86.50099921609437,69.28308943744068
0,40,87,87.50100080919293,69.28308943744068
0,55,59,59.5010003540219,95.26366923592605
0,55,60,60.50099949425442,95.26366923592605
1,54,60,60.00099992413816,94.39782492076019
1,54,59,59.000999557472625,94.39782492076017
0,55,58,58.50099998735636,95.26366923592605
1,55,59,59.000999557472625,96.12950864537504
1,55,60,60.00099992413816,96.12950864537504
0,40,89,89.50099908965798,69.28308943744068
0,40,90,90.50099822989048,69.28308943744068
1,39,90,90.00100111264025,68.41683672134312
1,39,89,89.0009995195417,68.41683672134312
0,40,88,88.50099994942545,69.28308943744068
1,40,89,89.0009995195417,70.1489300733189
1,40,90,90.00100111264025,70.14893007331888
1,56,60,60.00099992413816,97.86159954449235
1,56,61,61.0010002908037,97.86159954449235
0,56,60,60.50099949425442,96.99576013504335
0,56,59,59.5010003540219,96.99576013504335
1,56,59,59.000999557472625,97.86159954449235
0,57,59,59.5010003540219,98.72785593987757
0,57,60,60.50099949425442,98.72785593987757
1,40,92,92.0009993931053,70.14893007331888
1,40,93,93.00099853333785,70.1489300733189
0,40,92,92.50100141608762,69.28308943744068
0,40,91,91.50099737012303,69.28308943744068
1,40,91,91.00100025287277,70.1489300733189
0,41,91,91.50099737012303,71.01518156298721
0,41,92,92.50100141608762,71.01518156298721
1,34,55,55.00099993045998,59.756781428469054
1,34,56,56.000999683909015,59.756781428469054
0,34,55,55.501000113792756,58.8905287123715
0,34,54,54.50099974712721,58.8905287123715
1,34,54,54.00100017701095,59.756781428469054
0,35,54,54.50099974712721,60.62262267756187
0,35,55,55.501000113792756,60.62262267756187
0,36,55,55.501000113792756,62.35471602953763
0,36,56,56.50099986724179,62.35471602953763
1,35,56,56.000999683909015,61.48887539365942
1,35,55,55.00099993045998,61.48887539365942
0,36,54,54.50099974712721,62.35471602953763
1,36,55,55.00099993045998,63.22096874563518
1,36,56,56.000999683909015,63.22096874563518
0,35,57,57.50100023390733,60.62262267756187
0,35,58,58.50099998735636,60.62262267756187
1,34,58,58.000999804023586,59.756781428469054
1,34,57,57.001000050574554,59.756781428469054
0,35,56,56.50099986724179,60.62262267756187
1,35,57,57.001000050574554,61.48887539365942
1,35,58,58.000999804023586,61.48887539365942
1,37,56,56.000999683909015,64.95306209761095
1,37,57,57.001000050574554,64.95306209761095
0,37,56,56.50099986724179,64.0868093815134
0,37,55,55.501000113792756,64.0868093815134
1,37,55,55.00099993045998,64.95306209761095
0,38,55,55.501000113792756,65.81890273348915
0,38,56,56.50099986724179,65.81890273348915
1,35,60,60.00099992413816,61.48887539365942
1,35,61,61.0010002908037,61.48887539365942
0,35,60,60.50099949425442,60.62262267756187
0,35,59,59.5010003540219,60.62262267756187
1,35,59,59.000999557472625,61.48887539365942
0,36,59,59.5010003540219,62.35471602953763
0,36,60,60.50099949425442,62.35471602953763
0,39,56,56.50099986724179,67.55099608546492
0,39,57,57.50100023390733,67.55099608546492
1,38,57,57.001000050574554,66.68474336936737
1,38,56,56.000999683909015,66.68474336936737
0,39,55,55.501000113792756,67.55099608546492
1,39,56,56.000999683909015,68.41683672134312
1,39,57,57.001000050574554,68.41683672134312
0,36,62,62.50100022758551,62.35471602953763
0,36,63,63.50099936781803,62.354716029537634
1,35,63,63.000999797701766,61.48887539365942
1,35,62,62.00099943103623,61.48887539365942
0,36,61,61.50099986091997,62.35471602953763
1,36,62,62.00099943103623,63.22096874563518
1,36,63,63.000999797701766,63.22096874563518
1,40,57,57.001000050574554,70.14893007331888
1,40,58,58.000999804023586,70.14893007331888
0,40,57,57.50100023390733,69.28308943744068
0,40,56,56.50099986724179,69.28308943744068
1,40,56,56.000999683909015,70.14893007331888
0,41,56,56.50099986724179,71.01518156298721
0,41,57,57.50100023390733,71.01518156298721
1,36,65,65.00100053103286,63.22096874563518
1,36,66,66.00099967126538,63.22096874563518
0,36,65,65.50100010114912,62.35471602953763
0,36,64,64.50099973448359,62.35471602953763
1,36,64,64.00100016436731,63.22096874563518
0,37,64,64.50099973448359,64.0868093815134
0,37,65,65.50100010114912,64.0868093815134
0,42,57,57.50100023390733,72.74686528760208
0,42,58,58.50099998735636,72.74686528760208
1,41,58,58.000999804023586,71.88102342529464
1,41,57,57.001000050574554,71.88102342529464
0,42,56,56.50099986724179,72.74686528760208
1,42,57,57.001000050574554,73.61311677727039
1,42,58,58.000999804023586,73.6131167772704
0,37,67,67.50099960804718,64.0868093815134
0,37,68,68.50099997471273,64.0868093815134
1,36,68,68.00100040459647,63.22096874563518
1,36,67,67.00100003793092,63.22096874563518
0,37,66,66.50100046781466,64.0868093815134
1,37,67,67.00100003793092,64.95306209761095
1,37,68,68.00100040459647,64.95306209761095
1,43,58,58.000999804023586,75.34521012924617
1,43,59,59.000999557472625,75.34521012924617
0,43,58,58.50099998735636,74.47895863957783
0,43,57,57.50100023390733,74.47895863957783
1,43,57,57.001000050574554,75.34521012924617
0,44,57,57.50100023390733,76.2110519915536
0,44,58,58.50099998735636,76.2110519915536
1,37,70,70.00099868506153,64.95306209761095
1,37,71,71.00100027816006,64.95306209761095
0,37,70,70.50100070804382,64.0868093815134
0,37,69,69.50099911494524,64.0868093815134
1,37,69,69.00099954482899,64.95306209761095
0,38,69,69.50099911494524,65.81890273348915
0,38,70,70.5010007080438,65.81890273348915
0,45,58,58.50099998735636,77.94314534352935
0,45,59,59.5010003540219,77.94314534352935
1,44,59,59.000999557472625,77.07730348122193
1,44,58,58.000999804023586,77.07730348122193
0,45,57,57.50100023390733,77.94314534352935
1,45,58,58.000999804023586,78.80939683319768
1,45,59,59.000999557472625,78.8093968331977
0,38,72,72.50099898850885,65.81890273348915
0,38,73,73.50100058160743,65.81890273348915
1,37,73,73.00100101149116,64.95306209761095
1,37,72,72.0009994183926,64.95306209761095
0,38,71,71.50099984827634,65.81890273348915
1,38,72,72.00099941839261,66.68474336936737
1,38,73,73.00100101149116,66.68474336936737
1,46,59,59.000999557472625,80.5410781049541
1,46,60,60.00099992413816,80.5410781049541
0,46,59,59.5010003540219,79.67523869550512
0,46,58,58.50099998735636,79.67523869550512
1,46,58,58.000999804023586,80.5410781049541
0,47,58,58.50099998735636,81.40733204748088
0,47,59,59.5010003540219,81.40733204748088
1,38,75,75.00099929195622,66.68474336936737
1,38,76,76.00100088505475,66.68474336936737
0,38,75,75.50099886207246,65.81890273348915
0,38,74,74.50099972183993,65.81890273348915
1,38,74,74.00100015172367,66.68474336936737
0,39,74,74.50099972183993,67.55099608546492
0,39,75,75.50099886207248,67.55099608546492
0,48,59,59.5010003540219,83.13942539945663
0,48,60,60.50099949425442,83.13942539945663
1,47,60,60.00099992413816,82.27317145692986
1,47,59,59.000999557472625,82.27317145692984
0,48,58,58.50099998735636,83.13942539945663
1,48,59,59.000999557472625,84.00526480890562
1,48,60,60.00099992413816,84.00526480890562
0,39,77,77.50099959540356,67.55099608546492
0,39,78,78.50099873563609,67.55099608546493
1,38,78,78.00099916551981,66.68474336936737
1,38,77,77.0010000252873,66.68474336936737
0,39,76,76.50100045517102,67.55099608546492
1,39,77,77.00100002528728,68.41683672134312
1,39,78,78.0009991655198,68.41683672134312
1,49,60,60.00099992413816,85.73736061373982
1,49,61,61.0010002908037,85.73736061373982
0,49,60,60.50099949425442,84.87151875143239
0,49,59,59.5010003540219,84.87151875143239
1,49,59,59.000999557472625,85.73736061373982
0,50,59,59.5010003540219,86.60361210340815
0,50,60,60.50099949425442,86.60361210340815
1,39,80,80.00099989885089,68.41683672134313
1,39,81,81.00099903908341,68.41683672134312
0,39,80,80.50099946896717,67.55099608546492
0,39,79,79.50100032873463,67.55099608546493
1,39,79,79.00100075861836,68.41683672134312
0,40,79,79.50100032873463,69.28308943744068
0,40,80,80.50099946896717,69.28308943744068
0,51,60,60.50099949425442,88.33529337516457
0,51,61,61.50099986091997,88.33529337516457
1,50,61,61.0010002908037,87.46945396571559
1,50,60,60.00099992413816,87.46945396571559
0,51,59,59.5010003540219,88.33529337516457
1,51,60,60.00099992413816,89.20154731769135
1,51,61,61.0010002908037,89.20154731769135
0,40,82,82.50100020229824,69.28308943744068
0,40,83,83.50099934253076,69.28308943744068
1,39,83,83.00099977241449,68.41683672134312
1,39,82,82.00100063218197,68.41683672134312
0,40,81,81.50100106206571,69.28308943744068
1,40,82,82.00100063218197,70.1489300733189
1,40,83,83.00099977241449,70.1489300733189
1,52,61,61.0010002908037,90.9336406696671
1,52,62,62.00099943103623,90.93364066966711
0,52,61,61.50099986091997,90.06738672714033
0,52,60,60.50099949425442,90.06738672714033
1,52,60,60.00099992413816,90.9336406696671
0,53,60,60.50099949425442,91.79948253197455
0,53,61,61.50099986091997,91.79948253197453
1,40,85,85.00100050574557,70.1489300733189
1,40,86,86.00099964597808,70.14893007331888
0,40,85,85.50100007586185,69.28308943744068
0,40,84,84.50100093562932,69.28308943744068
1,40,84,84.000998912647,70.1489300733189
0,41,84,84.50100093562929,71.01518156298721
0,41,85,85.50100007586185,71.01518156298721
0,54,61,61.50099986091997,93.53157343109186
0,54,62,62.50100022758551,93.53157343109186
1,53,62,62.00099943103623,92.66573402164286
1,53,61,61.0010002908037,92.66573402164286
0,54,60,60.50099949425442,93.53157343109184
1,54,61,61.0010002908037,94.39782492076019
1,54,62,62.00099943103623,94.39782492076019
0,41,87,87.5010008091929,71.01518156298721
0,41,88,88.50099994942543,71.01518156298721
1,40,88,88.00100037930916,70.14893007331888
1,40,87,87.00099878621062,70.1489300733189
0,41,86,86.50099921609437,71.01518156298721
1,41,87,87.00099878621063,71.88102342529464
1,41,88,88.00100037930919,71.88102342529464
1,55,62,62.00099943103623,96.12950864537504
1,55,63,63.000999797701766,96.12950864537504
0,55,62,62.50100022758551,95.26366923592606
0,55,61,61.50099986091997,95.26366923592605
1,55,61,61.0010002908037,96.12950864537504
0,56,61,61.50099986091997,96.99576013504335
0,56,62,62.50100022758551,96.99576013504335
1,41,90,90.00100111264027,71.88102342529464
1,41,91,91.0010002528728,71.88102342529464
0,41,90,90.50099822989048,71.01518156298721
0,41,89,89.50099908965798,71.01518156298721
1,41,89,89.00099951954172,71.88102342529464
0,42,89,89.50099908965798,72.74686528760208
0,42,90,90.50099822989048,72.74686528760208
1,36,58,58.000999804023586,63.22096874563518
1,36,59,59.000999557472625,63.22096874563518
0,36,58,58.50099998735636,62.35471602953763
0,36,57,57.50100023390733,62.35471602953763
1,36,57,57.001000050574554,63.22096874563518
0,37,57,57.50100023390733,64.0868093815134
0,37,58,58.50099998735636,64.0868093815134
0,38,58,58.50099998735636,65.81890273348915
0,38,59,59.5010003540219,65.81890273348915
1,37,59,59.000999557472625,64.95306209761095
1,37,58,58.000999804023586,64.95306209761095
0,38,57,57.50100023390733,65.81890273348915
1,38,58,58.000999804023586,66.68474336936737
1,38,59,59.000999557472625,66.68474336936737
0,37,60,60.50099949425442,64.0868093815134
0,37,61,61.50099986091997,64.0868093815134
1,36,61,61.0010002908037,63.22096874563518
1,36,60,60.00099992413816,63.22096874563518
0,37,59,59.5010003540219,64.0868093815134
1,37,60,60.00099992413816,64.95306209761095
1,37,61,61.0010002908037,64.95306209761095
1,39,59,59.000999557472625,68.41683672134312
1,39,60,60.00099992413816,68.41683672134312
0,39,59,59.5010003540219,67.55099608546492
0,39,58,58.50099998735636,67.55099608546492
1,39,58,58.000999804023586,68.41683672134312
0,40,58,58.50099998735636,69.28308943744068
0,40,59,59.5010003540219,69.28308943744068
1,37,63,63.000999797701766,64.95306209761095
1,37,64,64.00100016436731,64.95306209761095
0,37,63,63.50099936781803,64.0868093815134
0,37,62,62.50100022758551,64.0868093815134
1,37,62,62.00099943103623,64.95306209761095
0,38,62,62.50100022758551,65.81890273348915
0,38,63,63.50099936781803,65.81890273348915
0,41,59,59.5010003540219,71.01518156298721
0,41,60,60.50099949425442,71.01518156298721
1,40,60,60.00099992413816,70.1489300733189
1,40,59,59.000999557472625,70.14893007331888
0,41,58,58.50099998735636,71.01518156298721
1,41,59,59.000999557472625,71.88102342529464
1,41,60,60.00099992413816,71.88102342529464
0,38,65,65.50100010114912,65.81890273348915
0,38,66,66.50100046781466,65.81890273348915
1,37,66,66.00099967126538,64.95306209761095
1,37,65,65.00100053103286,64.95306209761095
0,38,64,64.50099973448359,65.81890273348915
1,38,65,65.00100053103286,66.68474336936737
1,38,66,66.00099967126538,66.68474336936737
1,42,60,60.00099992413816,73.61311677727039
1,42,61,61.0010002908037,73.6131167772704
0,42,60,60.50099949425442,72.74686528760208
0,42,59,59.5010003540219,72.74686528760208
1,42,59,59.000999557472625,73.6131167772704
0,43,59,59.5010003540219,74.47895863957784
0,43,60,60.50099949425442,74.47895863957783
1,38,68,68.00100040459647,66.68474336936737
1,38,69,69.00099954482899,66.68474336936737
0,38,68,68.50099997471273,65.81890273348915
0,38,67,67.50099960804718,65.81890273348915
1,38,67,67.00100003793092,66.68474336936737
0,39,67,67.50099960804718,67.55099608546492
0,39,68,68.50099997471273,67.55099608546492
0,44,60,60.50099949425442,76.21105199155359
0,44,61,61.50099986091997,76.2110519915536
1,43,61,61.0010002908037,75.34521012924617
1,43,60,60.00099992413816,75.34521012924617
0,44,59,59.5010003540219,76.21105199155359
1,44,60,60.00099992413816,77.07730348122192
1,44,61,61.0010002908037,77.07730348122192
0,39,70,70.50100070804382,67.55099608546492
0,39,71,71.50099984827634,67.55099608546492
1,38,71,71.00100027816006,66.68474336936737
1,38,70,70.00099868506153,66.68474336936737
0,39,69,69.50099911494524,67.55099608546492
1,39,70,70.00099868506152,68.41683672134312
1,39,71,71.00100027816006,68.41683672134313
1,45,61,61.0010002908037,78.80939683319768
1,45,62,62.00099943103623,78.8093968331977
0,45,61,61.50099986091997,77.94314534352935
0,45,60,60.50099949425442,77.94314534352935
1,45,60,60.00099992413816,78.8093968331977
0,46,60,60.50099949425442,79.67523869550512
0,46,61,61.50099986091997,79.67523869550512
1,39,73,73.00100101149116,68.41683672134312
1,39,74,74.00100015172367,68.41683672134313
0,39,73,73.50100058160743,67.55099608546493
0,39,72,72.50099898850885,67.55099608546493
1,39,72,72.0009994183926,68.41683672134312
0,40,72,72.50099898850885,69.28308943744068
0,40,73,73.50100058160743,69.28308943744068
0,47,61,61.50099986091997,81.40733204748088
0,47,62,62.50100022758551,81.40733204748088
1,46,62,62.00099943103623,80.5410781049541
1,46,61,61.0010002908037,80.5410781049541
0,47,60,60.50099949425442,81.40733204748088
1,47,61,61.0010002908037,82.27317145692984
1,47,62,62.00099943103623,82.27317145692984
0,40,75,75.50099886207246,69.28308943744068
0,40,76,76.50100045517102,69.28308943744068
1,39,76,76.00100088505475,68.41683672134312
1,39,75,75.0009992919562,68.41683672134312
0,40,74,74.50099972183993,69.28308943744068
1,40,75,75.0009992919562,70.14893007331888
1,40,76,76.00100088505475,70.14893007331888
1,48,62,62.00099943103623,84.00526480890562
1,48,63,63.000999797701766,84.00526480890562
0,48,62,62.50100022758551,83.13942539945663
0,48,61,61.50099986091997,83.13942539945663
1,48,61,61.0010002908037,84.00526480890562
0,49,61,61.50099986091997,84.87151875143239
0,49,62,62.50100022758551,84.87151875143239
1,40,78,78.0009991655198,70.14893007331888
1,40,79,79.00100075861836,70.1489300733189
0,40,78,78.50099873563607,69.28308943744068
0,40,77,77.50099959540356,69.28308943744068
1,40,77,77.00100002528728,70.1489300733189
0,41,77,77.50099959540356,71.01518156298721
0,41,78,78.50099873563607,71.01518156298721
0,50,62,62.50100022758551,86.60361210340815
0,50,63,63.50099936781803,86.60361210340815
1,49,63,63.000999797701766,85.73736061373982
1,49,62,62.00099943103623,85.73736061373982
0,50,61,61.50099986091997,86.60361210340815
1,50,62,62.00099943103623,87.46945396571559
1,50,63,63.000999797701766,87.46945396571559
0,41,80,80.50099946896717,71.01518156298721
0,41,81,81.50100106206571,71.01518156298721
1,40,81,81.00099903908341,70.14893007331888
1,40,80,80.00099989885089,70.14893007331888
0,41,79,79.50100032873463,71.01518156298721
1,41,80,80.00099989885089,71.88102342529464
1,41,81,81.00099903908342,71.88102342529464
1,51,63,63.000999797701766,89.20154731769135
1,51,64,64.00100016436731,89.20154731769135
0,51,63,63.50099936781803,88.33529337516457
0,51,62,62.50100022758551,88.33529337516457
1,51,62,62.00099943103623,89.20154731769135
0,52,62,62.50100022758551,90.06738672714033
0,52,63,63.50099936781803,90.06738672714033
1,41,83,83.0009997724145,71.88102342529464
1,41,84,84.00099891264703,71.88102342529464
0,41,83,83.50099934253076,71.01518156298721
0,41,82,82.50100020229821,71.01518156298721
1,41,82,82.00100063218198,71.88102342529464
0,42,82,82.50100020229824,72.74686528760208
0,42,83,83.50099934253076,72.74686528760208
0,53,63,63.50099936781803,91.79948253197453
0,53,64,64.50099973448359,91.79948253197453
1,52,64,64.00100016436731,90.93364066966711
1,52,63,63.000999797701766,90.93364066966711
0,53,62,62.50100022758551,91.79948253197453
1,53,63,63.000999797701766,92.66573402164286
1,53,64,64.00100016436731,92.66573402164286
0,42,85,85.50100007586185,72.74686528760208
0,42,86,86.50099921609437,72.74686528760208
1,41,86,86.00099964597808,71.88102342529464
1,41,85,85.00100050574557,71.88102342529464
0,42,84,84.50100093562932,72.74686528760208
1,42,85,85.00100050574557,73.6131167772704
1,42,86,86.00099964597808,73.6131167772704
1,54,64,64.00100016436731,94.39782492076017
1,54,65,65.00100053103286,94.39782492076017
0,54,64,64.50099973448359,93.53157343109186
0,54,63,63.50099936781803,93.53157343109186
1,54,63,63.000999797701766,94.39782492076019
0,55,63,63.50099936781803,95.26366923592606
0,55,64,64.50099973448359,95.26366923592606
1,42,88,88.00100037930916,73.61311677727039
1,42,89,89.0009995195417,73.6131167772704
0,42,88,88.50099994942545,72.74686528760208
0,42,87,87.5010008091929,72.74686528760208
1,42,87,87.00099878621063,73.61311677727039
0,43,87,87.5010008091929,74.47895863957784
0,43,88,88.50099994942543,74.47895863957784
1,38,61,61.0010002908037,66.68474336936737
1,38,62,62.00099943103623,66.68474336936737
0,38,61,61.50099986091997,65.81890273348915
0,38,60,60.50099949425442,65.81890273348915
1,38,60,60.00099992413816,66.68474336936737
0,39,60,60.50099949425442,67.55099608546492
0,39,61,61.50099986091997,67.55099608546492
0,40,61,61.50099986091997,69.28308943744068
0,40,62,62.50100022758551,69.28308943744068
1,39,62,62.00099943103623,68.41683672134312
1,39,61,61.0010002908037,68.41683672134312
0,40,60,60.50099949425442,69.28308943744068
1,40,61,61.0010002908037,70.14893007331888
1,40,62,62.00099943103623,70.1489300733189
0,39,63,63.50099936781803,67.55099608546492
0,39,64,64.50099973448359,67.55099608546492
1,38,64,64.00100016436731,66.68474336936737
1,38,63,63.000999797701766,66.68474336936737
0,39,62,62.50100022758551,67.55099608546492
1,39,63,63.000999797701766,68.41683672134313
1,39,64,64.00100016436731,68.41683672134312
1,41,62,62.00099943103623,71.88102342529464
1,41,63,63.000999797701766,71.88102342529464
0,41,62,62.50100022758551,71.01518156298721
0,41,61,61.50099986091997,71.01518156298721
1,41,61,61.0010002908037,71.88102342529464
0,42,61,61.50099986091997,72.74686528760208
0,42,62,62.50100022758551,72.74686528760208
1,39,66,66.00099967126538,68.41683672134312
1,39,67,67.00100003793092,68.41683672134312
0,39,66,66.50100046781466,67.55099608546493
0,39,65,65.50100010114912,67.55099608546492
1,39,65,65.00100053103286,68.41683672134312
0,40,65,65.50100010114912,69.28308943744068
0,40,66,66.50100046781466,69.28308943744068
0,43,62,62.50100022758551,74.47895863957783
0,43,63,63.50099936781803,74.47895863957783
1,42,63,63.000999797701766,73.6131167772704
1,42,62,62.00099943103623,73.61311677727039
0,43,61,61.50099986091997,74.47895863957783
1,43,62,62.00099943103623,75.34521012924617
1,43,63,63.000999797701766,75.34521012924617
0,40,68,68.50099997471273,69.28308943744068
0,40,69,69.50099911494524,69.28308943744068
1,39,69,69.00099954482899,68.41683672134312
1,39,68,68.00100040459647,68.41683672134312
0,40,67,67.50099960804718,69.28308943744068
1,40,68,68.00100040459647,70.1489300733189
1,40,69,69.00099954482899,70.14893007331888
1,44,63,63.000999797701766,77.07730348122193
1,44,64,64.00100016436731,77.07730348122192
0,44,63,63.50099936781803,76.21105199155359
0,44,62,62.50100022758551,76.2110519915536
1,44,62,62.00099943103623,77.07730348122193
0,45,62,62.50100022758551,77.94314534352935
0,45,63,63.50099936781803,77.94314534352935
1,40,71,71.00100027816006,70.14893007331888
1,40,72,72.00099941839261,70.14893007331888
0,40,71,71.50099984827634,69.28308943744068
0,40,70,70.50100070804382,69.28308943744068
1,40,70,70.00099868506153,70.1489300733189
0,41,70,70.50100070804382,71.01518156298721
0,41,71,71.50099984827634,71.01518156298721
0,46,63,63.50099936781803,79.67523869550512
0,46,64,64.50099973448359,79.67523869550512
1,45,64,64.00100016436731,78.8093968331977
1,45,63,63.000999797701766,78.80939683319768
0,46,62,62.50100022758551,79.67523869550512
1,46,63,63.000999797701766,80.5410781049541
1,46,64,64.00100016436731,80.5410781049541
0,41,73,73.50100058160743,71.01518156298721
0,41,74,74.50099972183993,71.01518156298721
1,40,74,74.00100015172367,70.14893007331888
1,40,73,73.00100101149116,70.14893007331888
0,41,72,72.50099898850885,71.01518156298721
1,41,73,73.00100101149116,71.88102342529464
1,41,74,74.00100015172369,71.88102342529464
1,47,64,64.00100016436731,82.27317145692986
1,47,65,65.00100053103286,82.27317145692986
0,47,64,64.50099973448359,81.40733204748088
0,47,63,63.50099936781803,81.40733204748088
1,47,63,63.000999797701766,82.27317145692986
0,48,63,63.50099936781803,83.13942539945663
0,48,64,64.50099973448359,83.13942539945664
1,41,76,76.00100088505475,71.88102342529464
1,41,77,77.0010000252873,71.88102342529464
0,41,76,76.50100045517102,71.01518156298721
0,41,75,75.50099886207246,71.01518156298721
1,41,75,75.00099929195622,71.88102342529464
0,42,75,75.50099886207246,72.74686528760208
0,42,76,76.50100045517102,72.74686528760208
0,49,64,64.50099973448359,84.87151875143239
0,49,65,65.50100010114912,84.87151875143239
1,48,65,65.00100053103286,84.00526480890562
1,48,64,64.00100016436731,84.00526480890562
0,49,63,63.50099936781803,84.87151875143239
1,49,64,64.00100016436731,85.73736061373982
1,49,65,65.00100053103286,85.73736061373982
0,42,78,78.50099873563607,72.74686528760208
0,42,79,79.50100032873463,72.74686528760208
1,41,79,79.00100075861836,71.88102342529464
1,41,78,78.00099916551981,71.88102342529464
0,42,77,77.50099959540356,72.74686528760208
1,42,78,78.00099916551981,73.6131167772704
1,42,79,79.00100075861836,73.6131167772704
1,50,65,65.00100053103286,87.46945396571559
1,50,66,66.00099967126538,87.46945396571559
0,50,65,65.50100010114912,86.60361210340815
0,50,64,64.50099973448359,86.60361210340815
1,50,64,64.00100016436731,87.46945396571559
0,51,64,64.50099973448359,88.33529337516457
0,51,65,65.50100010114912,88.33529337516457
1,42,81,81.00099903908342,73.61311677727039
1,42,82,82.00100063218197,73.6131167772704
0,42,81,81.50100106206571,72.74686528760208
0,42,80,80.50099946896717,72.74686528760208
1,42,80,80.00099989885089,73.61311677727039
0,43,80,80.50099946896717,74.47895863957784
0,43,81,81.50100106206571,74.47895863957784
0,52,65,65.50100010114912,90.06738672714033
0,52,66,66.50100046781466,90.06738672714033
1,51,66,66.00099967126538,89.20154731769135
1,51,65,65.00100053103286,89.20154731769134
0,52,64,64.50099973448359,90.06738672714033
1,52,65,65.00100053103286,90.93364066966711
1,52,66,66.00099967126538,90.93364066966711
0,43,83,83.50099934253075,74.47895863957783
0,43,84,84.50100093562929,74.47895863957783
1,42,84,84.00099891264703,73.6131167772704
1,42,83,83.00099977241449,73.6131167772704
0,43,82,82.50100020229821,74.47895863957784
1,43,83,83.00099977241449,75.34521012924617
1,43,84,84.000998912647,75.34521012924617
1,53,66,66.00099967126538,92.66573402164286
1,53,67,67.00100003793092,92.66573402164286
0,53,66,66.50100046781466,91.79948253197455
0,53,65,65.50100010114912,91.79948253197453
1,53,65,65.00100053103286,92.66573402164286
0,54,65,65.50100010114912,93.53157343109184
0,54,66,66.50100046781466,93.53157343109184
1,43,86,86.00099964597808,75.34521012924617
1,43,87,87.00099878621062,75.34521012924617
0,43,86,86.50099921609437,74.47895863957783
0,43,85,85.50100007586185,74.47895863957784
1,43,85,85.00100050574557,75.34521012924617
0,44,85,85.50100007586185,76.2110519915536
0,44,86,86.50099921609437,76.2110519915536
1,40,64,64.00100016436731,70.14893007331888
1,40,65,65.00100053103286,70.14893007331888
0,40,64,64.50099973448359,69.28308943744068
0,40,63,63.50099936781803,69.28308943744068
1,40,63,63.000999797701766,70.14893007331888
0,41,63,63.50099936781803,71.01518156298721
0,41,64,64.50099973448359,71.01518156298721
0,42,64,64.50099973448359,72.74686528760208
0,42,65,65.50100010114912,72.74686528760208
1,41,65,65.00100053103286,71.88102342529464
1,41,64,64.00100016436731,71.88102342529464
0,42,63,63.50099936781803,72.74686528760208
1,42,64,64.00100016436731,73.6131167772704
1,42,65,65.00100053103286,73.61311677727039
0,41,66,66.50100046781466,71.01518156298721
0,41,67,67.50099960804718,71.01518156298721
1,40,67,67.00100003793092,70.14893007331888
1,40,66,66.00099967126538,70.14893007331888
